id,root,number,sense,salish,nicodemus,symbol,english,grammar,crossref,variant,cognate,editnote,userId,createdAt,updatedAt
"243","'c'?'","1","1","'hn+c'á?'=qn'","'hnts'ach'qn'","'//'","'log (...on the head).'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.548+00:00'","'2020-08-14T20:51:53.548+00:00'"
"244","'c'?'","1","2","'hn+c'a?=qn'","'hnts'achqn'","''","'mountain northeast of Plummer.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.561+00:00'","'2020-08-14T20:51:53.561+00:00'"
"245","'c'?'","2","1","'c'e?'","'ts'ech'","'?'","'count, number.'","'stem vt.'","''","''","null","null","1","'2020-08-14T20:51:53.583+00:00'","'2020-08-14T20:51:53.583+00:00'"
"246","'c'?'","2","2","'s+c'é?+?'","'sts'echch'","''","'amount, numbers.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.598+00:00'","'2020-08-14T20:51:53.598+00:00'"
"247","'c'?'","2","3","'s+c'é?+m'","'sts'echm'","''","'computation. (lit. counting)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.606+00:00'","'2020-08-14T20:51:53.606+00:00'"
"248","'c'?'","2","4","'s+cen+c'é?+m'","'stsents'echm'","''","'auction. (lit. counting from under)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.617+00:00'","'2020-08-14T20:51:53.617+00:00'"
"249","'c'?'","2","5","'sye·+c'é?+m'","'syeets'echm'","''","'counter. (lit. One who counts)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.622+00:00'","'2020-08-14T20:51:53.622+00:00'"
"250","'c'?'","2","6","'sye·+c'é?+n'","'syeets'echn'","''","'computer. (lit. One who counts)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.632+00:00'","'2020-08-14T20:51:53.632+00:00'"
"251","'c'?'","2","7","'hn+c'é?=us'","'hnts'echus'","'//'","'accounted, ciphered, computed, counted.'","'v.'","''","''","null","null","1","'2020-08-14T20:51:53.645+00:00'","'2020-08-14T20:51:53.645+00:00'"
"252","'c'?'","2","8","'hn+c'e?=us'","'hnts'echus'","''","'calculate, count, compute, figure.'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:53.652+00:00'","'2020-08-14T20:51:53.652+00:00'"
"253","'c'?'","2","9","'hn+c'?=us+n'","'hnts'chusn'","''","'calculation.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.658+00:00'","'2020-08-14T20:51:53.658+00:00'"
"254","'c'?'","2","10","'hn+c'?=ús+n'","'hnts'chusn'","''","'calculator. (lit. keyboard machine for the automatic performance of arithmetic operations)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.664+00:00'","'2020-08-14T20:51:53.664+00:00'"
"255","'c'?'","2","11","'s+n+c'e?=us'","'snts'echus'","''","'calculation.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.674+00:00'","'2020-08-14T20:51:53.674+00:00'"
"256","'c'?'","2","12","'s+n+c'é?=us'","'snts'echus'","''","'algebra, arithmetic, figuring. (lit. counting heads (faces)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.679+00:00'","'2020-08-14T20:51:53.679+00:00'"
"257","'c'?'","2","13","'sye+n+c'é?=us'","'syents'echus'","''","'bookeeper. (lit. One who counts heads)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.69+00:00'","'2020-08-14T20:51:53.69+00:00'"
"258","'c'?'","2","14","'s+c'?=ásq'it'","'sts'chasq'it'","''","'almanac, calendar. (lit. means of counting days or skies)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.701+00:00'","'2020-08-14T20:51:53.701+00:00'"
"259","'c'?'","2","15","'t+c'á?=alqs'","'Tts'achalqs'","''","'Tekoa Mountain. (lit. numbered point)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.707+00:00'","'2020-08-14T20:51:53.707+00:00'"
"260","'c'?'","2","16","'cen+c'é??nt?s'","'tsents'echnts'","'?'","'evaluate, to appraise. (lit. He counted it from under)'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:53.714+00:00'","'2020-08-14T20:51:53.714+00:00'"
"261","'c'?'","3","1","'c'i?'","'ts'ich'","'?'","'prickly, rough.'","'stem adj.'","''","':'","null","null","1","'2020-08-14T20:51:53.724+00:00'","'2020-08-14T20:51:53.724+00:00'"
"262","'c'k?'","0","1","'c'ék?+k?'","'ts'ekukw'","'?'","'alder shrub, bearberries, elderberries.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.731+00:00'","'2020-08-14T20:51:53.731+00:00'"
"263","'c'k?'","0","2","'c'ák?+k?=alq?'","'ts'akukwalqw'","'//'","'elderberry bush.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.74+00:00'","'2020-08-14T20:51:53.74+00:00'"
"264","'c'k??'","0","1","'c'ik?e?'","'ts'ikwe''","'?'","'left?handed.'","'stem adj.'","''","':'","null","null","1","'2020-08-14T20:51:53.747+00:00'","'2020-08-14T20:51:53.747+00:00'"
"265","'c'k??'","0","2","'et+c'ík?e?'","'etts'ikwe''","''","'left?handed. (lit. He is...)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:53.752+00:00'","'2020-08-14T20:51:53.752+00:00'"
"266","'c'k??'","0","3","'s+t+c'i?k?e?'","'stts'i'kwe'","''","'hand (left...).'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.766+00:00'","'2020-08-14T20:51:53.766+00:00'"
"267","'c'k??'","0","4","'s+t+c'ík?e?'","'stts'ikwe''","''","'left hand.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.781+00:00'","'2020-08-14T20:51:53.781+00:00'"
"268","'c'k??'","0","5","'?n'?t+c'ík?e?'","'ch'ntts'ikwe''","''","'(lit. I am left?handed).'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:53.796+00:00'","'2020-08-14T20:51:53.796+00:00'"
"269","'c'k??'","0","6","'ta? s+t+c'ík?e?'","'tach stts'ikwe''","'§'","'apart. (lit. toward the left hand)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.809+00:00'","'2020-08-14T20:51:53.809+00:00'"
"270","'c'k??'","0","7","'te?+s+c'ík?e?'","'tech stts'ikwe''","''","'apart (lit. toward the left hand).'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.815+00:00'","'2020-08-14T20:51:53.815+00:00'"
"271","'c'k?n'","0","1","'s+c'uk?ín+m'","'st'sukwinm'","'?'","'running (of a human being).'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.822+00:00'","'2020-08-14T20:51:53.822+00:00'"
"272","'c'k?n'","0","2","'c'uk?k?ín+m'","'ts'ukukwinm'","''","'balance (he ran to regain...), ran (he...to regain balance).'","'n., vi.'","''","''","null","null","1","'2020-08-14T20:51:53.827+00:00'","'2020-08-14T20:51:53.827+00:00'"
"273","'c'k?n'","0","3","'c'uk?+c'uk?ín'+m''","'ts'ukwts'ukwi'n'm'","''","'practiced (he...running), running (he practiced...).'","'vt., n.'","''","''","null","null","1","'2020-08-14T20:51:53.841+00:00'","'2020-08-14T20:51:53.841+00:00'"
"274","'c'k?n'","0","4","'?n?cuk?ín+m'","'chntsukwinm'","''","'ran. (lit. I ran)'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:53.853+00:00'","'2020-08-14T20:51:53.853+00:00'"
"275","'c'k?n'","0","5","'?n?t+c'uk?en+?+niw''","'chntts'ukwen?ni'w'","''","'(lit. I ran by the side of, i.e., moving car).'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:53.858+00:00'","'2020-08-14T20:51:53.858+00:00'"
"276","'c'k'?'","0","1","'c'ek'?'","'ts'ek'w'","'?'","'poke.'","'stem vt.'","''","''","null","null","1","'2020-08-14T20:51:53.87+00:00'","'2020-08-14T20:51:53.87+00:00'"
"277","'c'k'?'","0","2","'c'ek'?'","'ts'ek'w'","''","'stiff (ref. to body), to be stiff (as bones).'","'stem adj.'","''","':'","null","null","1","'2020-08-14T20:51:53.875+00:00'","'2020-08-14T20:51:53.875+00:00'"
"333","'c'm''","2","2","'s+cóm'+m'","'stso'mm'","''","'sucking.'","'n.'","'[also recorded as cm']'","''","null","null","1","'2020-08-14T20:51:54.372+00:00'","'2020-08-14T20:51:54.372+00:00'"
"278","'c'k'?'","0","3","'c'uk'?+mín+n'","'ts'uk'wminn'","''","'cue. (lit. means of thrusting; the tapering rod used in billiards, pool)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.885+00:00'","'2020-08-14T20:51:53.885+00:00'"
"279","'c'k'?'","0","4","'cen+c'uk'?+mín+n'","'tsents'uk'wminn'","''","'column, buttress, support. (lit. a prop)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.892+00:00'","'2020-08-14T20:51:53.892+00:00'"
"280","'c'k'?'","0","5","'e cen+c'ék'?'","'etsents'ek'w'","''","'braced, bracketed, supported (to be...). (lit. It is propped up)'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:53.902+00:00'","'2020-08-14T20:51:53.902+00:00'"
"281","'c'k'?'","0","6","'c'uk'?=í?s+n'","'ts'uk'wichsn'","'//'","'cane. (lit. walking stick)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.907+00:00'","'2020-08-14T20:51:53.907+00:00'"
"282","'c'k'?'","0","7","'hn+c'ok'?+c'ok'?=áx?n'","'hnts'ok'wts'ok'waqhn'","''","'crutches. (lit. means of supporting the armpits)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.913+00:00'","'2020-08-14T20:51:53.913+00:00'"
"283","'c'k'?'","0","8","'li·bé? he c'uk'?=í?s+is'","'liibech he ts'uk'wichsis'","'§'","'crosier. (lit. a bishop's staff (cane'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.92+00:00'","'2020-08-14T20:51:53.92+00:00'"
"284","'c'l'","1","1","'?a·+c'ál=alqs.'","'Chaats'alalqs'","'//'","'Tensed, Idaho. (lit. Grove on a spur)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.926+00:00'","'2020-08-14T20:51:53.926+00:00'"
"285","'c'l'","2","1","'c'el'","'ts'el'","'?'","'stand (ref. to a person).'","'stem vi.'","''","''","null","null","1","'2020-08-14T20:51:53.939+00:00'","'2020-08-14T20:51:53.939+00:00'"
"286","'c'l'","2","2","'c'el'+l''","'ts'e'l'l'","''","'arrive, stop (come to a...).'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:53.945+00:00'","'2020-08-14T20:51:53.945+00:00'"
"287","'c'l'","2","3","'c'él[']+l''","'ts'el'l'","''","'arrive. (lit. He reached his destination)'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:53.956+00:00'","'2020-08-14T20:51:53.956+00:00'"
"288","'c'l'","2","4","'s+c'él'+l''","'sts'e'l'l.'","''","'arrival (of one person).'","'n.'","''","''","null","null","1","'2020-08-14T20:51:53.971+00:00'","'2020-08-14T20:51:53.971+00:00'"
"289","'c'l'","2","5","'c'el+i?'","'ts'elish'","''","'arise, rise, stand (up).'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:53.987+00:00'","'2020-08-14T20:51:53.987+00:00'"
"290","'c'l'","2","6","'c'él+i?'","'ts'elish'","''","'arose (He...), came (He...to a standstill), got (He...up from a chair), stood (He...up).'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:53.999+00:00'","'2020-08-14T20:51:53.999+00:00'"
"291","'c'l'","2","7","'s+?i·+c'él+i?'","'schiits'elis'","''","'moon (new...).'","'n.'","''","''","null","null","1","'2020-08-14T20:51:54.007+00:00'","'2020-08-14T20:51:54.007+00:00'"
"292","'c'l'","2","8","'e·+c'él+m+ncut'","'eets'elmntsut'","''","'budge, move. (lit. It moves itself)'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:54.02+00:00'","'2020-08-14T20:51:54.02+00:00'"
"293","'c'l'","2","9","'i·+c'él+m+ncut'","'iits'elmntsut'","''","'astir, bestir. (lit. He is moving himself)'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:54.033+00:00'","'2020-08-14T20:51:54.033+00:00'"
"294","'c'l'","2","10","'c'el=álq?'","'ts'elalqw'","'//'","'to play with the stick game (lit. setting up sticks against a board).'","'v.'","''","''","null","null","1","'2020-08-14T20:51:54.043+00:00'","'2020-08-14T20:51:54.043+00:00'"
"295","'c'l'","2","11","'s+t+c'ál=[q]n'","'stts'alwn'","''","'cowlick.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:54.052+00:00'","'2020-08-14T20:51:54.052+00:00'"
"296","'c'l'","2","12","'c'l+l+í?=ul'umx?'","'ts'llishu'lumkhw'","''","'alight. (lit. The bird came to a stand after a flight)'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:54.058+00:00'","'2020-08-14T20:51:54.058+00:00'"
"297","'c'l'","2","13","'c'l=qín+n'","'ts'lqinn'","''","'bonnet, war?bonnet. (means of putting juttings up from the head)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:54.064+00:00'","'2020-08-14T20:51:54.064+00:00'"
"298","'c'l'","2","14","'s+c'l=qín'","'sts'lqin'","''","'headdress.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:54.072+00:00'","'2020-08-14T20:51:54.072+00:00'"
"299","'c'l'","3","1","'c'l=í?t+m'","'ts'lichtm'","'//'","'bungle. (lit. He acted ineptly or inef­ficiently)'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:54.077+00:00'","'2020-08-14T20:51:54.077+00:00'"
"300","'c'ls'","0","1","'c'alus'","'ts'alus'","'?'","'kingfish, kingfisher (bird).'","'n.'","''","''","null","null","1","'2020-08-14T20:51:54.089+00:00'","'2020-08-14T20:51:54.089+00:00'"
"301","'c'lx??'","0","1","'c'alx??'","'ts'alqhw'","'?'","'claw. (scratch with claws)'","'stem vt.'","''","''","null","null","1","'2020-08-14T20:51:54.095+00:00'","'2020-08-14T20:51:54.095+00:00'"
"302","'c'lx??'","0","2","'c'lx??+mín+n'","'ts'lqhuminn'","''","'claw. (lit. means of scratching)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:54.103+00:00'","'2020-08-14T20:51:54.103+00:00'"
"303","'c'lx??'","0","3","'c'álx???nt?s'","'ts'alqhwnts'","'?'","'fingernails (he scratched it with his...), scratched (he...it with his fingernails).'","'n., vt.'","''","''","null","null","1","'2020-08-14T20:51:54.111+00:00'","'2020-08-14T20:51:54.111+00:00'"
"304","'c'lx??'","0","4","'c'álx???nt?se?s'","'ts'alqhwntses'","''","'claw. (lit. He (cat) clawed me)'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:54.123+00:00'","'2020-08-14T20:51:54.123+00:00'"
"305","'c'l''","1","1","'c'il''","'ts'i'l'","'?'","'outline, shadow.'","'stem n.'","''","''","null","null","1","'2020-08-14T20:51:54.129+00:00'","'2020-08-14T20:51:54.129+00:00'"
"306","'c'l''","1","2","'s+c'íl'+c'el'+t'","'sts'i'lts'e'lt'","''","'contour, shadow.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:54.14+00:00'","'2020-08-14T20:51:54.14+00:00'"
"307","'c'l''","1","3","'k'?l'+?+c[']íl'+c'el'+t'","'k'u'l?tsi'lts'e'lt'","'§'","'delineate. (lit. He formed a shadow)'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:54.146+00:00'","'2020-08-14T20:51:54.146+00:00'"
"308","'c'l''","2","1","'c'ul''","'ts'u'l'","'?'","'news (bad...), tidings (ill...).'","'stem n.'","''","''","null","null","1","'2020-08-14T20:51:54.157+00:00'","'2020-08-14T20:51:54.157+00:00'"
"309","'c'l''","2","2","'c'el+l'","'ts'ell'","''","'to fear a fierce one.'","''","''","''","null","null","1","'2020-08-14T20:51:54.161+00:00'","'2020-08-14T20:51:54.161+00:00'"
"310","'c'l''","2","3","'c'él'+p'","'ts'e'lp'","''","'He became frightened.'","'v.'","''","''","null","null","1","'2020-08-14T20:51:54.173+00:00'","'2020-08-14T20:51:54.173+00:00'"
"311","'c'l''","2","4","'?n?c'él'+p'","'chnts'e'lp'","''","'horrified. (lit. I was horrified)'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:54.18+00:00'","'2020-08-14T20:51:54.18+00:00'"
"312","'c'l''","2","5","'c'él'+c'l'+t'","'ts'e'lts''lt'","''","'frightening (It is...), is (one who...horrible, fierce).'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:54.185+00:00'","'2020-08-14T20:51:54.185+00:00'"
"313","'c'l''","2","6","'c'él'+p'","'ts'e'lp'","''","'frightened (He became...).'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:54.189+00:00'","'2020-08-14T20:51:54.189+00:00'"
"314","'c'l''","2","7","'c'él'+s+c'l'+t'","'ts'e'lsts''lt'","''","'fierce, horrible (one who is horrible or fierce).'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:54.195+00:00'","'2020-08-14T20:51:54.195+00:00'"
"315","'c'l''","2","8","'s+c'él'+c'l+t'","'sts'e'lts'lt'","''","'fright. (confuse'","'n.'","''","''","null","null","1","'2020-08-14T20:51:54.203+00:00'","'2020-08-14T20:51:54.203+00:00'"
"316","'c'?'","0","1","'c'i?'","'ts'i?'","'?'","'cool (weather).'","'stem adj.'","''","':'","null","null","1","'2020-08-14T20:51:54.216+00:00'","'2020-08-14T20:51:54.216+00:00'"
"317","'c'?'","0","2","'c'í??'","'ts'i'?'","''","'cooled (it...off).'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:54.229+00:00'","'2020-08-14T20:51:54.229+00:00'"
"318","'c'?'","0","3","'u· c'í?'","'uuts'i?'","''","'cool.'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:54.243+00:00'","'2020-08-14T20:51:54.243+00:00'"
"319","'c'?'","0","4","'u c'u+c'e??í·'","'uts'uts'e'?iii'","''","'cool (It remains...).'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:54.253+00:00'","'2020-08-14T20:51:54.253+00:00'"
"320","'c'm'","0","1","'c'am'","'ts'am'","'?'","'pointed (almost..., as a football).'","'stem adj.'","''","':'","null","null","1","'2020-08-14T20:51:54.259+00:00'","'2020-08-14T20:51:54.259+00:00'"
"321","'c'm'","0","2","'c'ám+c'm=alqs'","'ts'amts'malqs'","'//'","'pears. (lit. pointed at the ends)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:54.27+00:00'","'2020-08-14T20:51:54.27+00:00'"
"322","'c'm''","1","1","'s+c'am''","'sts'a'm'","'?'","'bone.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:54.279+00:00'","'2020-08-14T20:51:54.279+00:00'"
"323","'c'm''","1","2","'u s+c'ám''","'usts'a'm'","''","'bone (It is all...).'","'n.'","''","''","null","null","1","'2020-08-14T20:51:54.285+00:00'","'2020-08-14T20:51:54.285+00:00'"
"324","'c'm''","1","3","'s+c'ám'=qn'","'sts'a'mqn'","'//'","'brain, cerebellum, cerebrum.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:54.296+00:00'","'2020-08-14T20:51:54.296+00:00'"
"325","'c'm''","1","4","'ul s+c'ám'=qn'","'ul sts'a'mqn'","''","'cerebral. (lit. of or pertaining to the brain)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:54.304+00:00'","'2020-08-14T20:51:54.304+00:00'"
"326","'c'm''","1","5","'hn+c'+c'm=ál'n'","'hnts'ts'ma'ln'","''","'arrowhead. (lit. piece of bone on end of an arrow)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:54.309+00:00'","'2020-08-14T20:51:54.309+00:00'"
"327","'c'm''","1","6","'ac+p'n+p'n'+as+c'am''","'atsp'np'nasts'a'm'","'§'","'H/h bones are in a lying posi­tion.'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:54.317+00:00'","'2020-08-14T20:51:54.317+00:00'"
"328","'c'm''","1","7","'?a??+s+c'ám''","'(a(wsts'a'm'","''","'bony. (lit. it has many bones)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:54.323+00:00'","'2020-08-14T20:51:54.323+00:00'"
"329","'c'm''","1","8","'u+x??al'+á s+c'am''","'uqhwa'la sts'a'm'","''","'bony. (lit. It is like a bone)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:54.331+00:00'","'2020-08-14T20:51:54.331+00:00'"
"330","'c'm''","1","9","'x?amá+[c]'am''","'qhamast'a'm'","''","'heavy?boned. (lit. He is heavy as to the bone)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:54.345+00:00'","'2020-08-14T20:51:54.345+00:00'"
"331","'c'm''","1","10","'x?am+a+s+c'am' ? dol+dólq'?+t'","'qhamats'a'm ? doldolq'wt'","''","'burly, husky. (lit. He is heavy?boned and strong)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:54.357+00:00'","'2020-08-14T20:51:54.357+00:00'"
"332","'c'm''","2","1","'c'o[m]''","'ts'o'n'","'?'","'suck (on a solid object).'","'stem vt.'","''","''","null","null","1","'2020-08-14T20:51:54.368+00:00'","'2020-08-14T20:51:54.368+00:00'"
"334","'c'm''","2","3","'s+c'úm'+m'","'sts'u'mm'","''","'making the sound of sucking.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:54.38+00:00'","'2020-08-14T20:51:54.38+00:00'"
"335","'c'm''","2","4","'is+c'úm'+c'm'+i?'","'ists'u'mts'u'mish'","''","'H/S is making the sound of sucking; h/s is making the sound of a mouse.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:54.394+00:00'","'2020-08-14T20:51:54.394+00:00'"
"336","'c'm''","2","5","'c'óm'?nt?s'","'ts'o'mnts'","'?'","'sucked (H/s...on it), sucked (he...it).'","'vi., vt.'","''","''","null","null","1","'2020-08-14T20:51:54.405+00:00'","'2020-08-14T20:51:54.405+00:00'"
"337","'c'm'?'","0","1","'s+c'óm'+c'om'?+t'","'sts'o'mts'o'm?t'","'?'","'abscess, boil, carbuncle.'","'n.'","'[see also mc'?t]'","''","null","null","1","'2020-08-14T20:51:54.412+00:00'","'2020-08-14T20:51:54.412+00:00'"
"338","'c'p'","0","1","'u+y+c'óp'","'uyts'op'","'?'","'grasp, hold (H/i suddenly gets a very tight hold or grasp), suddenly (it...became tightened).'","'adv., n.'","''","''","null","null","1","'2020-08-14T20:51:54.426+00:00'","'2020-08-14T20:51:54.426+00:00'"
"339","'c'p'","0","2","'ya+c'p'","'yats'p'","''","'clam up (lit. It became tightened up).'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:54.439+00:00'","'2020-08-14T20:51:54.439+00:00'"
"340","'c'p'","0","3","'*ye+c'óp'","'yetsop'","''","'to tighten (suddenly).'","''","''","''","null","null","1","'2020-08-14T20:51:54.455+00:00'","'2020-08-14T20:51:54.455+00:00'"
"341","'c'p'","0","4","'s+y+c'p=a'wes'","'syts'pa'wes'","'//'","'connection, tightening together.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:54.468+00:00'","'2020-08-14T20:51:54.468+00:00'"
"342","'c'p'","0","5","'s+n+c'ip=s+m'","'snts'ipsm'","''","'cat nap. (lit. an eye pinching)'","'n.'","'[xref c'p']'","''","null","null","1","'2020-08-14T20:51:54.477+00:00'","'2020-08-14T20:51:54.477+00:00'"
